profile,depth,time,latitude,longitude,chlorophyll
,m,UTC,degrees_north,degrees_east,mg m-3
52957,110.0,2022-08-28T09:03:34Z,33.404375,-122.85803250000001,0.2454
52958,110.0,2022-08-28T11:59:17Z,33.396879999999996,-122.8640675,0.269
52959,110.0,2022-08-28T14:47:34Z,33.3890725,-122.8695275,0.2523333333333333
52960,110.0,2022-08-28T17:37:02Z,33.383772500000006,-122.881275,0.24090000000000003
52961,110.0,2022-08-28T20:35:12Z,33.38035,-122.893985,0.23879999999999998
52962,110.0,2022-08-28T23:29:34Z,33.370635,-122.9017475,0.258375
52963,110.0,2022-08-29T02:19:24Z,33.3620625,-122.91398000000001,0.24509999999999996
52964,110.0,2022-08-29T05:08:50Z,33.3574325,-122.93012,0.24033333333333332
52965,110.0,2022-08-29T08:01:13Z,33.352505,-122.94834499999999,0.24733333333333332
52966,110.0,2022-08-29T10:49:52Z,33.345495,-122.961555,0.2577
52967,110.0,2022-08-29T13:40:22Z,33.336217500000004,-122.96977749999999,0.24539999999999998
52968,110.0,2022-08-29T16:31:35Z,33.330265000000004,-122.98100500000001,0.24089999999999998
52969,110.0,2022-08-29T19:26:20Z,33.325937499999995,-122.9967375,0.2406
52970,110.0,2022-08-29T22:18:24Z,33.319125,-123.0130075,0.2446666666666667
52971,110.0,2022-08-30T01:13:59Z,33.30952,-123.0237775,0.23490000000000003
52972,110.0,2022-08-30T04:04:39Z,33.30177,-123.03681999999999,0.23366666666666663
52973,110.0,2022-08-30T06:54:50Z,33.295562499999996,-123.0559425,0.23433333333333328
52974,110.0,2022-08-30T09:41:31Z,33.288244999999996,-123.07707500000001,0.23399999999999999
52975,110.0,2022-08-30T12:34:23Z,33.2778275,-123.0885775,0.23175
52976,110.0,2022-08-30T15:28:07Z,33.268085,-123.096165,0.23220000000000002
52977,110.0,2022-08-30T18:17:56Z,33.2617025,-123.11013,0.23519999999999994
52978,110.0,2022-08-30T21:10:29Z,33.2553175,-123.1310375,0.2466
52979,110.0,2022-08-31T00:02:49Z,33.243990000000004,-123.1474375,0.23509090909090907
52980,110.0,2022-08-31T02:59:47Z,33.23339,-123.1596475,0.23836363636363636
52981,110.0,2022-08-31T05:47:32Z,33.2292275,-123.17501250000001,0.23939999999999997
52982,110.0,2022-08-31T08:38:41Z,33.223639999999996,-123.19001750000001,0.24539999999999998
52983,110.0,2022-08-31T11:27:10Z,33.2144925,-123.204655,0.25830000000000003
52984,110.0,2022-08-31T14:18:56Z,33.20318,-123.2187,0.2415
52985,110.0,2022-08-31T17:07:18Z,33.1958875,-123.23398,0.23154545454545453
52986,110.0,2022-08-31T19:58:22Z,33.18914,-123.25023,0.23819999999999997
52987,110.0,2022-08-31T22:46:23Z,33.18149,-123.266405,0.25739999999999996
52988,110.0,2022-09-01T01:32:50Z,33.169075,-123.278235,0.23066666666666663
52989,110.0,2022-09-01T04:20:24Z,33.16091,-123.2939925,0.2298
52990,110.0,2022-09-01T07:10:16Z,33.1560325,-123.31035,0.23609999999999998
52991,110.0,2022-09-01T09:59:18Z,33.1490875,-123.32627249999999,0.2481
52992,110.0,2022-09-01T12:51:36Z,33.13793,-123.338915,0.26475000000000004
52993,110.0,2022-09-01T15:46:22Z,33.1271125,-123.35757749999999,0.261
52994,110.0,2022-09-01T18:43:14Z,33.121685,-123.3764275,0.2439
52995,110.0,2022-09-01T21:41:00Z,33.114055,-123.38851500000001,0.2676
52996,110.0,2022-09-02T00:34:53Z,33.10044,-123.40017,0.258
52997,110.0,2022-09-02T03:25:12Z,33.0909125,-123.4184,0.3045000000000001
52998,110.0,2022-09-02T06:13:22Z,33.0840475,-123.43571,0.2952
52999,110.0,2022-09-02T09:04:17Z,33.07814,-123.450755,0.26566666666666666
53000,110.0,2022-09-02T12:00:47Z,33.068847500000004,-123.46321,0.257625
53001,110.0,2022-09-02T14:51:28Z,33.0594425,-123.476735,0.25699999999999995
53002,110.0,2022-09-02T17:36:08Z,33.05126,-123.4901075,0.279
53003,110.0,2022-09-02T20:27:36Z,33.047475,-123.501925,0.2793333333333334
53004,110.0,2022-09-02T23:22:48Z,33.0396925,-123.50795,0.2506666666666667
53005,110.0,2022-09-03T02:13:16Z,33.0302375,-123.5166,0.28140000000000004
53006,110.0,2022-09-03T04:57:49Z,33.02284,-123.5278275,0.2853333333333334
53007,110.0,2022-09-03T07:52:38Z,33.014125,-123.5350025,0.27060000000000006
53008,110.0,2022-09-03T10:45:22Z,33.0089025,-123.544625,0.2574
53009,110.0,2022-09-03T13:33:17Z,33.00188,-123.55403749999999,0.2753333333333334
53010,110.0,2022-09-03T16:23:36Z,32.9942775,-123.56574499999999,0.31170000000000003
53011,110.0,2022-09-03T19:11:36Z,32.9888725,-123.578555,0.29430000000000006
53012,110.0,2022-09-03T21:59:04Z,32.9851975,-123.589,0.276
53013,110.0,2022-09-04T00:45:06Z,32.978905,-123.5962025,0.245
53014,110.0,2022-09-04T03:30:58Z,32.9719625,-123.60528,0.2889
53015,110.0,2022-09-04T06:14:14Z,32.963319999999996,-123.6141775,0.30450000000000005
53016,110.0,2022-09-04T09:00:45Z,32.95605,-123.621625,0.26010000000000005
53017,110.0,2022-09-04T11:50:54Z,32.950025,-123.628055,0.2453333333333333
53018,110.0,2022-09-04T14:37:00Z,32.9426025,-123.63532000000001,0.255375
53019,110.0,2022-09-04T17:25:07Z,32.9381875,-123.6431225,0.2546666666666667
53020,110.0,2022-09-04T20:11:37Z,32.9334475,-123.65062499999999,0.30933333333333335
53021,110.0,2022-09-04T22:58:48Z,32.92635,-123.657695,0.28700000000000003
53022,110.0,2022-09-05T01:49:58Z,32.915555,-123.66601,0.24766666666666667
53023,110.0,2022-09-05T04:37:18Z,32.9045775,-123.675015,0.29100000000000004
53024,110.0,2022-09-05T07:22:44Z,32.897275,-123.68167749999999,0.318375
53025,110.0,2022-09-05T10:11:08Z,32.89451,-123.6846375,0.2970000000000001
53026,110.0,2022-09-05T12:59:40Z,32.891572499999995,-123.68484749999999,0.29900000000000004
53027,110.0,2022-09-05T15:44:21Z,32.8889575,-123.68743,0.2856666666666667
53028,110.0,2022-09-05T18:28:54Z,32.888172499999996,-123.6921625,0.2843333333333333
53029,110.0,2022-09-05T21:18:26Z,32.8867575,-123.69759499999999,0.30810000000000004
53030,110.0,2022-09-06T00:04:34Z,32.8850075,-123.70308,0.2756666666666667
53031,110.0,2022-09-06T02:49:57Z,32.8806,-123.70953,0.2893333333333334
53032,110.0,2022-09-06T05:37:06Z,32.874427499999996,-123.7207675,0.29580000000000006
53033,110.0,2022-09-06T08:23:28Z,32.867374999999996,-123.734055,0.3416666666666667
53034,110.0,2022-09-06T11:11:26Z,32.861115,-123.7438875,0.3237
53035,110.0,2022-09-06T13:59:44Z,32.8578825,-123.7523325,0.3276
53036,110.0,2022-09-06T16:45:03Z,32.8562975,-123.758205,0.37399999999999994
53037,110.0,2022-09-06T19:27:09Z,32.852265,-123.7625525,0.3426666666666667
53038,110.0,2022-09-06T22:10:32Z,32.84645,-123.7675,0.34162500000000007
52954,120.0,2022-08-28T00:14:02Z,33.42259,-122.8049475,0.2532
52955,120.0,2022-08-28T03:11:44Z,33.414567500000004,-122.8166875,0.239
52956,120.0,2022-08-28T06:07:23Z,33.409602500000005,-122.8380025,0.2353333333333333
52957,120.0,2022-08-28T09:03:34Z,33.404375,-122.85803250000001,0.23433333333333334
52958,120.0,2022-08-28T11:59:17Z,33.396879999999996,-122.8640675,0.2487
52959,120.0,2022-08-28T14:47:34Z,33.3890725,-122.8695275,0.24
52960,120.0,2022-08-28T17:37:02Z,33.383772500000006,-122.881275,0.2346666666666667
52961,120.0,2022-08-28T20:35:12Z,33.38035,-122.893985,0.2319
52962,120.0,2022-08-28T23:29:34Z,33.370635,-122.9017475,0.23599999999999996
52963,120.0,2022-08-29T02:19:24Z,33.3620625,-122.91398000000001,0.23766666666666664
52964,120.0,2022-08-29T05:08:50Z,33.3574325,-122.93012,0.23566666666666666
52965,120.0,2022-08-29T08:01:13Z,33.352505,-122.94834499999999,0.23625
52966,120.0,2022-08-29T10:49:52Z,33.345495,-122.961555,0.24199999999999994
52967,120.0,2022-08-29T13:40:22Z,33.336217500000004,-122.96977749999999,0.23609999999999998
52968,120.0,2022-08-29T16:31:35Z,33.330265000000004,-122.98100500000001,0.2292
52969,120.0,2022-08-29T19:26:20Z,33.325937499999995,-122.9967375,0.2334
52970,120.0,2022-08-29T22:18:24Z,33.319125,-123.0130075,0.23999999999999996
52971,120.0,2022-08-30T01:13:59Z,33.30952,-123.0237775,0.23399999999999999
52972,120.0,2022-08-30T04:04:39Z,33.30177,-123.03681999999999,0.23009999999999997
52973,120.0,2022-08-30T06:54:50Z,33.295562499999996,-123.0559425,0.22949999999999998
52974,120.0,2022-08-30T09:41:31Z,33.288244999999996,-123.07707500000001,0.22799999999999992
52975,120.0,2022-08-30T12:34:23Z,33.2778275,-123.0885775,0.22633333333333333
52976,120.0,2022-08-30T15:28:07Z,33.268085,-123.096165,0.22499999999999998
52977,120.0,2022-08-30T18:17:56Z,33.2617025,-123.11013,0.2283
52978,120.0,2022-08-30T21:10:29Z,33.2553175,-123.1310375,0.22999999999999998
52979,120.0,2022-08-31T00:02:49Z,33.243990000000004,-123.1474375,0.232
52980,120.0,2022-08-31T02:59:47Z,33.23339,-123.1596475,0.23340000000000005
52981,120.0,2022-08-31T05:47:32Z,33.2292275,-123.17501250000001,0.22733333333333328
52982,120.0,2022-08-31T08:38:41Z,33.223639999999996,-123.19001750000001,0.23399999999999999
52983,120.0,2022-08-31T11:27:10Z,33.2144925,-123.204655,0.23618181818181821
52984,120.0,2022-08-31T14:18:56Z,33.20318,-123.2187,0.22966666666666669
52985,120.0,2022-08-31T17:07:18Z,33.1958875,-123.23398,0.22299999999999998
52986,120.0,2022-08-31T19:58:22Z,33.18914,-123.25023,0.23519999999999994
52987,120.0,2022-08-31T22:46:23Z,33.18149,-123.266405,0.2331
52988,120.0,2022-09-01T01:32:50Z,33.169075,-123.278235,0.22499999999999998
52989,120.0,2022-09-01T04:20:24Z,33.16091,-123.2939925,0.22409999999999997
52990,120.0,2022-09-01T07:10:16Z,33.1560325,-123.31035,0.22666666666666668
52991,120.0,2022-09-01T09:59:18Z,33.1490875,-123.32627249999999,0.23066666666666663
52992,120.0,2022-09-01T12:51:36Z,33.13793,-123.338915,0.25166666666666665
52993,120.0,2022-09-01T15:46:22Z,33.1271125,-123.35757749999999,0.23879999999999998
52994,120.0,2022-09-01T18:43:14Z,33.121685,-123.3764275,0.22949999999999998
52995,120.0,2022-09-01T21:41:00Z,33.114055,-123.38851500000001,0.24733333333333332
52996,120.0,2022-09-02T00:34:53Z,33.10044,-123.40017,0.23900000000000002
52997,120.0,2022-09-02T03:25:12Z,33.0909125,-123.4184,0.24450000000000002
52998,120.0,2022-09-02T06:13:22Z,33.0840475,-123.43571,0.2535
52999,120.0,2022-09-02T09:04:17Z,33.07814,-123.450755,0.24090000000000003
53000,120.0,2022-09-02T12:00:47Z,33.068847500000004,-123.46321,0.23212499999999997
53001,120.0,2022-09-02T14:51:28Z,33.0594425,-123.476735,0.2379
53002,120.0,2022-09-02T17:36:08Z,33.05126,-123.4901075,0.24799999999999997
53003,120.0,2022-09-02T20:27:36Z,33.047475,-123.501925,0.24033333333333332
53004,120.0,2022-09-02T23:22:48Z,33.0396925,-123.50795,0.22966666666666663
53005,120.0,2022-09-03T02:13:16Z,33.0302375,-123.5166,0.24066666666666667
53006,120.0,2022-09-03T04:57:49Z,33.02284,-123.5278275,0.247
53007,120.0,2022-09-03T07:52:38Z,33.014125,-123.5350025,0.24074999999999996
53008,120.0,2022-09-03T10:45:22Z,33.0089025,-123.544625,0.22019999999999995
53009,120.0,2022-09-03T13:33:17Z,33.00188,-123.55403749999999,0.2353333333333333
53010,120.0,2022-09-03T16:23:36Z,32.9942775,-123.56574499999999,0.27030000000000004
53011,120.0,2022-09-03T19:11:36Z,32.9888725,-123.578555,0.28300000000000003
53012,120.0,2022-09-03T21:59:04Z,32.9851975,-123.589,0.24033333333333332
53013,120.0,2022-09-04T00:45:06Z,32.978905,-123.5962025,0.218625
53014,120.0,2022-09-04T03:30:58Z,32.9719625,-123.60528,0.24633333333333335
53015,120.0,2022-09-04T06:14:14Z,32.963319999999996,-123.6141775,0.2697
53016,120.0,2022-09-04T09:00:45Z,32.95605,-123.621625,0.234375
53017,120.0,2022-09-04T11:50:54Z,32.950025,-123.628055,0.220875
53018,120.0,2022-09-04T14:37:00Z,32.9426025,-123.63532000000001,0.22200000000000003
53019,120.0,2022-09-04T17:25:07Z,32.9381875,-123.6431225,0.22912499999999997
53020,120.0,2022-09-04T20:11:37Z,32.9334475,-123.65062499999999,0.26699999999999996
53021,120.0,2022-09-04T22:58:48Z,32.92635,-123.657695,0.25100000000000006
53022,120.0,2022-09-05T01:49:58Z,32.915555,-123.66601,0.21833333333333332
53023,120.0,2022-09-05T04:37:18Z,32.9045775,-123.675015,0.240375
53024,120.0,2022-09-05T07:22:44Z,32.897275,-123.68167749999999,0.2563333333333333
53025,120.0,2022-09-05T10:11:08Z,32.89451,-123.6846375,0.2385
53026,120.0,2022-09-05T12:59:40Z,32.891572499999995,-123.68484749999999,0.24850000000000003
53027,120.0,2022-09-05T15:44:21Z,32.8889575,-123.68743,0.237
53028,120.0,2022-09-05T18:28:54Z,32.888172499999996,-123.6921625,0.2533333333333333
53029,120.0,2022-09-05T21:18:26Z,32.8867575,-123.69759499999999,0.28230000000000005
53030,120.0,2022-09-06T00:04:34Z,32.8850075,-123.70308,0.235875
53031,120.0,2022-09-06T02:49:57Z,32.8806,-123.70953,0.23819999999999997
53032,120.0,2022-09-06T05:37:06Z,32.874427499999996,-123.7207675,0.23939999999999997
53033,120.0,2022-09-06T08:23:28Z,32.867374999999996,-123.734055,0.30360000000000004
53034,120.0,2022-09-06T11:11:26Z,32.861115,-123.7438875,0.26672727272727276
53035,120.0,2022-09-06T13:59:44Z,32.8578825,-123.7523325,0.26966666666666667
53036,120.0,2022-09-06T16:45:03Z,32.8562975,-123.758205,0.3183750000000001
53037,120.0,2022-09-06T19:27:09Z,32.852265,-123.7625525,0.30433333333333334
53038,120.0,2022-09-06T22:10:32Z,32.84645,-123.7675,0.3070000000000001
52954,130.0,2022-08-28T00:14:02Z,33.42259,-122.8049475,0.2394
52955,130.0,2022-08-28T03:11:44Z,33.414567500000004,-122.8166875,0.22999999999999998
52956,130.0,2022-08-28T06:07:23Z,33.409602500000005,-122.8380025,0.2292
52957,130.0,2022-08-28T09:03:34Z,33.404375,-122.85803250000001,0.22966666666666669
52958,130.0,2022-08-28T11:59:17Z,33.396879999999996,-122.8640675,0.24899999999999997
52959,130.0,2022-08-28T14:47:34Z,33.3890725,-122.8695275,0.2353333333333333
52960,130.0,2022-08-28T17:37:02Z,33.383772500000006,-122.881275,0.2271
52961,130.0,2022-08-28T20:35:12Z,33.38035,-122.893985,0.23018181818181818
52962,130.0,2022-08-28T23:29:34Z,33.370635,-122.9017475,0.23433333333333328
52963,130.0,2022-08-29T02:19:24Z,33.3620625,-122.91398000000001,0.22933333333333333
52964,130.0,2022-08-29T05:08:50Z,33.3574325,-122.93012,0.22733333333333328
52965,130.0,2022-08-29T08:01:13Z,33.352505,-122.94834499999999,0.23729999999999993
52966,130.0,2022-08-29T10:49:52Z,33.345495,-122.961555,0.2346
52967,130.0,2022-08-29T13:40:22Z,33.336217500000004,-122.96977749999999,0.23159999999999997
52968,130.0,2022-08-29T16:31:35Z,33.330265000000004,-122.98100500000001,0.22890000000000002
52969,130.0,2022-08-29T19:26:20Z,33.325937499999995,-122.9967375,0.22745454545454544
52970,130.0,2022-08-29T22:18:24Z,33.319125,-123.0130075,0.2319
52971,130.0,2022-08-30T01:13:59Z,33.30952,-123.0237775,0.22866666666666666
52972,130.0,2022-08-30T04:04:39Z,33.30177,-123.03681999999999,0.22859999999999997
52973,130.0,2022-08-30T06:54:50Z,33.295562499999996,-123.0559425,0.22766666666666666
52974,130.0,2022-08-30T09:41:31Z,33.288244999999996,-123.07707500000001,0.22349999999999998
52975,130.0,2022-08-30T12:34:23Z,33.2778275,-123.0885775,0.224625
52976,130.0,2022-08-30T15:28:07Z,33.268085,-123.096165,0.22266666666666668
52977,130.0,2022-08-30T18:17:56Z,33.2617025,-123.11013,0.22666666666666668
52978,130.0,2022-08-30T21:10:29Z,33.2553175,-123.1310375,0.2274
52979,130.0,2022-08-31T00:02:49Z,33.243990000000004,-123.1474375,0.22466666666666665
52980,130.0,2022-08-31T02:59:47Z,33.23339,-123.1596475,0.22499999999999998
52981,130.0,2022-08-31T05:47:32Z,33.2292275,-123.17501250000001,0.22366666666666665
52982,130.0,2022-08-31T08:38:41Z,33.223639999999996,-123.19001750000001,0.22566666666666668
52983,130.0,2022-08-31T11:27:10Z,33.2144925,-123.204655,0.22718181818181818
52984,130.0,2022-08-31T14:18:56Z,33.20318,-123.2187,0.22766666666666666
52985,130.0,2022-08-31T17:07:18Z,33.1958875,-123.23398,0.22079999999999997
52986,130.0,2022-08-31T19:58:22Z,33.18914,-123.25023,0.22666666666666668
52987,130.0,2022-08-31T22:46:23Z,33.18149,-123.266405,0.23129999999999998
52988,130.0,2022-09-01T01:32:50Z,33.169075,-123.278235,0.22312499999999996
52989,130.0,2022-09-01T04:20:24Z,33.16091,-123.2939925,0.21929999999999997
52990,130.0,2022-09-01T07:10:16Z,33.1560325,-123.31035,0.2202
52991,130.0,2022-09-01T09:59:18Z,33.1490875,-123.32627249999999,0.22099999999999997
52992,130.0,2022-09-01T12:51:36Z,33.13793,-123.338915,0.23287499999999994
52993,130.0,2022-09-01T15:46:22Z,33.1271125,-123.35757749999999,0.22619999999999996
52994,130.0,2022-09-01T18:43:14Z,33.121685,-123.3764275,0.22099999999999997
52995,130.0,2022-09-01T21:41:00Z,33.114055,-123.38851500000001,0.2276666666666666
52996,130.0,2022-09-02T00:34:53Z,33.10044,-123.40017,0.22275
52997,130.0,2022-09-02T03:25:12Z,33.0909125,-123.4184,0.22099999999999995
52998,130.0,2022-09-02T06:13:22Z,33.0840475,-123.43571,0.22966666666666663
52999,130.0,2022-09-02T09:04:17Z,33.07814,-123.450755,0.22933333333333333
53000,130.0,2022-09-02T12:00:47Z,33.068847500000004,-123.46321,0.22462499999999996
53001,130.0,2022-09-02T14:51:28Z,33.0594425,-123.476735,0.22079999999999994
53002,130.0,2022-09-02T17:36:08Z,33.05126,-123.4901075,0.22533333333333333
53003,130.0,2022-09-02T20:27:36Z,33.047475,-123.501925,0.24266666666666664
53004,130.0,2022-09-02T23:22:48Z,33.0396925,-123.50795,0.21480000000000002
53005,130.0,2022-09-03T02:13:16Z,33.0302375,-123.5166,0.23433333333333334
53006,130.0,2022-09-03T04:57:49Z,33.02284,-123.5278275,0.2313333333333333
53007,130.0,2022-09-03T07:52:38Z,33.014125,-123.5350025,0.239
53008,130.0,2022-09-03T10:45:22Z,33.0089025,-123.544625,0.21839999999999998
53009,130.0,2022-09-03T13:33:17Z,33.00188,-123.55403749999999,0.22033333333333333
53010,130.0,2022-09-03T16:23:36Z,32.9942775,-123.56574499999999,0.22559999999999997
53011,130.0,2022-09-03T19:11:36Z,32.9888725,-123.578555,0.2412
53012,130.0,2022-09-03T21:59:04Z,32.9851975,-123.589,0.21933333333333335
53013,130.0,2022-09-04T00:45:06Z,32.978905,-123.5962025,0.21000000000000005
53014,130.0,2022-09-04T03:30:58Z,32.9719625,-123.60528,0.21779999999999994
53015,130.0,2022-09-04T06:14:14Z,32.963319999999996,-123.6141775,0.23166666666666666
53016,130.0,2022-09-04T09:00:45Z,32.95605,-123.621625,0.213375
53017,130.0,2022-09-04T11:50:54Z,32.950025,-123.628055,0.21000000000000002
53018,130.0,2022-09-04T14:37:00Z,32.9426025,-123.63532000000001,0.211125
53019,130.0,2022-09-04T17:25:07Z,32.9381875,-123.6431225,0.21187500000000004
53020,130.0,2022-09-04T20:11:37Z,32.9334475,-123.65062499999999,0.23249999999999998
53021,130.0,2022-09-04T22:58:48Z,32.92635,-123.657695,0.22537500000000002
53022,130.0,2022-09-05T01:49:58Z,32.915555,-123.66601,0.21400000000000002
53023,130.0,2022-09-05T04:37:18Z,32.9045775,-123.675015,0.22266666666666662
53024,130.0,2022-09-05T07:22:44Z,32.897275,-123.68167749999999,0.2273333333333333
53025,130.0,2022-09-05T10:11:08Z,32.89451,-123.6846375,0.22290000000000001
53026,130.0,2022-09-05T12:59:40Z,32.891572499999995,-123.68484749999999,0.21390000000000003
53027,130.0,2022-09-05T15:44:21Z,32.8889575,-123.68743,0.21633333333333335
53028,130.0,2022-09-05T18:28:54Z,32.888172499999996,-123.6921625,0.21899999999999997
53029,130.0,2022-09-05T21:18:26Z,32.8867575,-123.69759499999999,0.24630000000000002
53030,130.0,2022-09-06T00:04:34Z,32.8850075,-123.70308,0.21933333333333332
53031,130.0,2022-09-06T02:49:57Z,32.8806,-123.70953,0.22133333333333333
53032,130.0,2022-09-06T05:37:06Z,32.874427499999996,-123.7207675,0.21366666666666667
53033,130.0,2022-09-06T08:23:28Z,32.867374999999996,-123.734055,0.25200000000000006
53034,130.0,2022-09-06T11:11:26Z,32.861115,-123.7438875,0.2233333333333333
53035,130.0,2022-09-06T13:59:44Z,32.8578825,-123.7523325,0.2307272727272727
53036,130.0,2022-09-06T16:45:03Z,32.8562975,-123.758205,0.27099999999999996
53037,130.0,2022-09-06T19:27:09Z,32.852265,-123.7625525,0.25299999999999995
53038,130.0,2022-09-06T22:10:32Z,32.84645,-123.7675,0.2653333333333333
52954,140.0,2022-08-28T00:14:02Z,33.42259,-122.8049475,0.23166666666666666
52955,140.0,2022-08-28T03:11:44Z,33.414567500000004,-122.8166875,0.2274
52956,140.0,2022-08-28T06:07:23Z,33.409602500000005,-122.8380025,0.22699999999999998
52957,140.0,2022-08-28T09:03:34Z,33.404375,-122.85803250000001,0.22999999999999998
52958,140.0,2022-08-28T11:59:17Z,33.396879999999996,-122.8640675,0.23099999999999998
52959,140.0,2022-08-28T14:47:34Z,33.3890725,-122.8695275,0.22766666666666666
52960,140.0,2022-08-28T17:37:02Z,33.383772500000006,-122.881275,0.22633333333333333
52961,140.0,2022-08-28T20:35:12Z,33.38035,-122.893985,0.2286
52962,140.0,2022-08-28T23:29:34Z,33.370635,-122.9017475,0.23062499999999997
52963,140.0,2022-08-29T02:19:24Z,33.3620625,-122.91398000000001,0.23099999999999998
52964,140.0,2022-08-29T05:08:50Z,33.3574325,-122.93012,0.22966666666666669
52965,140.0,2022-08-29T08:01:13Z,33.352505,-122.94834499999999,0.2292
52966,140.0,2022-08-29T10:49:52Z,33.345495,-122.961555,0.23099999999999998
52967,140.0,2022-08-29T13:40:22Z,33.336217500000004,-122.96977749999999,0.2286
52968,140.0,2022-08-29T16:31:35Z,33.330265000000004,-122.98100500000001,0.22566666666666668
52969,140.0,2022-08-29T19:26:20Z,33.325937499999995,-122.9967375,0.22409999999999997
52970,140.0,2022-08-29T22:18:24Z,33.319125,-123.0130075,0.22559999999999997
52971,140.0,2022-08-30T01:13:59Z,33.30952,-123.0237775,0.22933333333333333
52972,140.0,2022-08-30T04:04:39Z,33.30177,-123.03681999999999,0.2243333333333333
52973,140.0,2022-08-30T06:54:50Z,33.295562499999996,-123.0559425,0.22233333333333333
52974,140.0,2022-08-30T09:41:31Z,33.288244999999996,-123.07707500000001,0.22433333333333336
52975,140.0,2022-08-30T12:34:23Z,33.2778275,-123.0885775,0.22566666666666663
52976,140.0,2022-08-30T15:28:07Z,33.268085,-123.096165,0.23099999999999998
52977,140.0,2022-08-30T18:17:56Z,33.2617025,-123.11013,0.2253
52978,140.0,2022-08-30T21:10:29Z,33.2553175,-123.1310375,0.22233333333333338
52979,140.0,2022-08-31T00:02:49Z,33.243990000000004,-123.1474375,0.2203333333333333
52980,140.0,2022-08-31T02:59:47Z,33.23339,-123.1596475,0.22499999999999998
52981,140.0,2022-08-31T05:47:32Z,33.2292275,-123.17501250000001,0.22566666666666663
52982,140.0,2022-08-31T08:38:41Z,33.223639999999996,-123.19001750000001,0.22349999999999998
52983,140.0,2022-08-31T11:27:10Z,33.2144925,-123.204655,0.22281818181818183
52984,140.0,2022-08-31T14:18:56Z,33.20318,-123.2187,0.21899999999999997
52985,140.0,2022-08-31T17:07:18Z,33.1958875,-123.23398,0.2203333333333333
52986,140.0,2022-08-31T19:58:22Z,33.18914,-123.25023,0.21966666666666665
52987,140.0,2022-08-31T22:46:23Z,33.18149,-123.266405,0.2233333333333333
52988,140.0,2022-09-01T01:32:50Z,33.169075,-123.278235,0.21942857142857145
52989,140.0,2022-09-01T04:20:24Z,33.16091,-123.2939925,0.21799999999999997
52990,140.0,2022-09-01T07:10:16Z,33.1560325,-123.31035,0.21799999999999997
52991,140.0,2022-09-01T09:59:18Z,33.1490875,-123.32627249999999,0.21833333333333332
52992,140.0,2022-09-01T12:51:36Z,33.13793,-123.338915,0.22799999999999998
52993,140.0,2022-09-01T15:46:22Z,33.1271125,-123.35757749999999,0.2226
52994,140.0,2022-09-01T18:43:14Z,33.121685,-123.3764275,0.22466666666666665
52995,140.0,2022-09-01T21:41:00Z,33.114055,-123.38851500000001,0.223875
52996,140.0,2022-09-02T00:34:53Z,33.10044,-123.40017,0.21750000000000003
52997,140.0,2022-09-02T03:25:12Z,33.0909125,-123.4184,0.21966666666666662
52998,140.0,2022-09-02T06:13:22Z,33.0840475,-123.43571,0.21833333333333335
52999,140.0,2022-09-02T09:04:17Z,33.07814,-123.450755,0.22139999999999996
53000,140.0,2022-09-02T12:00:47Z,33.068847500000004,-123.46321,0.2173333333333333
53001,140.0,2022-09-02T14:51:28Z,33.0594425,-123.476735,0.2163
53002,140.0,2022-09-02T17:36:08Z,33.05126,-123.4901075,0.21666666666666665
53003,140.0,2022-09-02T20:27:36Z,33.047475,-123.501925,0.21810000000000002
53004,140.0,2022-09-02T23:22:48Z,33.0396925,-123.50795,0.21300000000000002
53005,140.0,2022-09-03T02:13:16Z,33.0302375,-123.5166,0.21233333333333337
53006,140.0,2022-09-03T04:57:49Z,33.02284,-123.5278275,0.21712499999999998
53007,140.0,2022-09-03T07:52:38Z,33.014125,-123.5350025,0.220875
53008,140.0,2022-09-03T10:45:22Z,33.0089025,-123.544625,0.21466666666666667
53009,140.0,2022-09-03T13:33:17Z,33.00188,-123.55403749999999,0.21337500000000004
53010,140.0,2022-09-03T16:23:36Z,32.9942775,-123.56574499999999,0.21466666666666667
53011,140.0,2022-09-03T19:11:36Z,32.9888725,-123.578555,0.224
53012,140.0,2022-09-03T21:59:04Z,32.9851975,-123.589,0.21225
53013,140.0,2022-09-04T00:45:06Z,32.978905,-123.5962025,0.20887500000000003
53014,140.0,2022-09-04T03:30:58Z,32.9719625,-123.60528,0.2096666666666667
53015,140.0,2022-09-04T06:14:14Z,32.963319999999996,-123.6141775,0.21633333333333332
53016,140.0,2022-09-04T09:00:45Z,32.95605,-123.621625,0.20900000000000002
53017,140.0,2022-09-04T11:50:54Z,32.950025,-123.628055,0.215625
53018,140.0,2022-09-04T14:37:00Z,32.9426025,-123.63532000000001,0.207
53019,140.0,2022-09-04T17:25:07Z,32.9381875,-123.6431225,0.2064
53020,140.0,2022-09-04T20:11:37Z,32.9334475,-123.65062499999999,0.21633333333333335
53021,140.0,2022-09-04T22:58:48Z,32.92635,-123.657695,0.21799999999999997
53022,140.0,2022-09-05T01:49:58Z,32.915555,-123.66601,0.2096666666666667
53023,140.0,2022-09-05T04:37:18Z,32.9045775,-123.675015,0.21375
53024,140.0,2022-09-05T07:22:44Z,32.897275,-123.68167749999999,0.219375
53025,140.0,2022-09-05T10:11:08Z,32.89451,-123.6846375,0.21570000000000006
